accuracy,brier,dataset,delta_star,detector_triggered,ece,intensity,macro_f1,method,nll,runtime_seconds,seed,shift
0.8855480116391853,0.19313818410871403,coauthor_cs,,,0.0810061122076703,0.0,0.778448709996084,matcha,0.4836122989654541,0.4625655999989249,1,clean
0.887972841901067,0.18724825920489904,coauthor_cs,0.0975504384358724,False,0.07611738776229862,0.0,0.7807257468203652,full_method,0.4693293273448944,15.56543260000035,1,clean
0.8545101842870999,0.24808066186603173,coauthor_cs,,,0.10323237606065003,0.15,0.7394469552218165,source_only,0.6134341955184937,0.0,1,edge_drop
0.9064015518913676,0.14838588062077615,coauthor_cs,,,0.03249256853393623,0.15,0.8045237865371239,tent,0.3749656677246094,0.3099637999985134,1,edge_drop
0.8714839961202716,0.21069209602788758,coauthor_cs,,,0.054128628462610864,0.15,0.760569313161061,eata,0.5182873606681824,0.5298932000005152,1,edge_drop
0.8845780795344326,0.19485312651209036,coauthor_cs,,,0.07815421625942888,0.15,0.7760491874807093,matcha,0.4867941439151764,0.4465937999993912,1,edge_drop
0.8855480116391853,0.19042754239260953,coauthor_cs,0.0975504384358724,False,0.07364061767114354,0.15,0.7759419598889926,full_method,0.476853609085083,15.149926499994763,1,edge_drop
0.8312318137730359,0.29619876351700153,coauthor_cs,,,0.13149861792675163,0.1,0.6907693481341658,source_only,0.7267877459526062,0.0,1,edge_add
0.8637245392822502,0.20312608374299926,coauthor_cs,,,0.05530601512969525,0.1,0.7104034883102621,tent,0.48655468225479126,0.344394600004307,1,edge_add
0.8375363724539282,0.2529288772632773,coauthor_cs,,,0.054361183864762776,0.1,0.6845564305144551,eata,0.6128262281417847,0.532245199996396,1,edge_add
0.8525703200775946,0.23665533329724778,coauthor_cs,,,0.08156090333812105,0.1,0.7042845237122002,matcha,0.5803242921829224,0.4873904999985825,1,edge_add
0.8569350145489816,0.23264379749294972,coauthor_cs,0.0975504384358724,False,0.08117376154453054,0.1,0.7095708281331781,full_method,0.5698703527450562,15.14234099999885,1,edge_add
0.841255605381166,0.2563476808412011,amazon_photo,,,0.07046260023197248,0.0,0.5938406667966508,source_only,0.6569820642471313,0.0,0,clean
0.909865470852018,0.1454505317565926,amazon_photo,,,0.04060501017912618,0.0,0.6706869137385874,tent,0.38644522428512573,0.23865839999780292,0,clean
0.8331838565022421,0.2754035414134169,amazon_photo,,,0.06068007811035274,0.0,0.5923813986055197,eata,0.7543327212333679,0.2154253000044264,0,clean
0.8780269058295964,0.1940697826536282,amazon_photo,,,0.043426726711705124,0.0,0.6401452492248616,matcha,0.4872806966304779,0.4001300000018091,0,clean
0.8968609865470852,0.1691502064541316,amazon_photo,0.11366725622812908,False,0.03327923248701568,0.0,0.6560533963074111,full_method,0.41411638259887695,2.7255052000036812,0,clean
0.8668161434977578,0.26901625740586865,amazon_photo,,,0.18944080355055132,0.15,0.6096218362165966,source_only,0.6315953135490417,0.0,0,edge_drop
0.9264573991031391,0.11762628457997111,amazon_photo,,,0.019637898800084385,0.15,0.671168611380422,tent,0.3015092611312866,0.14576579999993555,0,edge_drop
0.7188340807174888,0.4403832757251596,amazon_photo,,,0.10510412858874275,0.15,0.5475656438012074,eata,1.0082314014434814,0.16219120000459952,0,edge_drop
0.9219730941704036,0.142363436272562,amazon_photo,,,0.09896539371510793,0.15,0.6634931810715528,matcha,0.3541302978992462,0.4089289000039571,0,edge_drop
0.9179372197309417,0.1562018716051835,amazon_photo,0.11366725622812908,True,0.11799241129325645,0.15,0.6590622373707867,full_method,0.38874128460884094,1.585440800001379,0,edge_drop
0.8690582959641255,0.2826473199331722,amazon_photo,,,0.2323466027798674,0.1,0.5525791935467836,source_only,0.6545128226280212,0.0,0,edge_add
0.9013452914798207,0.14807528672708675,amazon_photo,,,0.031168293164449988,0.1,0.5394230832646528,tent,0.34132471680641174,0.21930869999778224,0,edge_add
0.6986547085201794,0.46736905795491185,amazon_photo,,,0.11429024536513427,0.1,0.4957628749177797,eata,1.03273344039917,0.2084434999997029,0,edge_add
0.8995515695067264,0.17143262606342666,amazon_photo,,,0.07075418797843656,0.1,0.5409618868300614,matcha,0.4014849364757538,0.448975800005428,0,edge_add
0.9040358744394619,0.19211876017003685,amazon_photo,0.11366725622812908,True,0.15298966989255272,0.1,0.5831035725637388,full_method,0.46390289068222046,1.134090899999137,0,edge_add
0.8847533632286996,0.17352662948379508,amazon_photo,,,0.01922060091532935,0.0,0.6584255748223897,source_only,0.41249793767929077,0.0,1,clean
0.9112107623318386,0.14336251127626556,amazon_photo,,,0.04564357365193386,0.0,0.6843326482109484,tent,0.35818547010421753,0.19605360000423389,1,clean
0.8461883408071749,0.2349438239300666,amazon_photo,,,0.034154253536542965,0.0,0.6393145605463489,eata,0.5920455455780029,0.20081790000403998,1,clean
0.9022421524663677,0.1528395257342748,amazon_photo,,,0.024872425773218618,0.0,0.6752899987902006,matcha,0.356734961271286,0.4155998999995063,1,clean
0.9134529147982062,0.13335978092218465,amazon_photo,0.05670118986765543,False,0.022601818624098775,0.0,0.6816271234852112,full_method,0.31002819538116455,2.6359354999949574,1,clean
0.9085201793721973,0.15298671658671625,amazon_photo,,,0.06536748846282875,0.15,0.6429449699683036,source_only,0.3669085204601288,0.0,1,edge_drop
0.9192825112107623,0.12641151900346584,amazon_photo,,,0.038323789928526086,0.15,0.6157908482867223,tent,0.3305264413356781,0.2073716000013519,1,edge_drop
0.8309417040358744,0.2902991979739754,amazon_photo,,,0.1117824988314389,0.15,0.5937057677263979,eata,0.6863633394241333,0.18560900000011316,1,edge_drop
0.9134529147982062,0.12958163749874044,amazon_photo,,,0.018075800516680226,0.15,0.6069960869018909,matcha,0.3081504702568054,0.39873249999800464,1,edge_drop
0.9179372197309417,0.1283823112391298,amazon_photo,0.05670118986765543,True,0.022160462266661136,0.15,0.6251313593294482,full_method,0.3066035807132721,1.3483088000066346,1,edge_drop
0.9008968609865471,0.16849409884459654,amazon_photo,,,0.08072723726253338,0.1,0.5724739531305008,source_only,0.40321794152259827,0.0,1,edge_add
0.905829596412556,0.15851377849486611,amazon_photo,,,0.05818088673422686,0.1,0.5201444212798689,tent,0.4360581934452057,0.22761940000054892,1,edge_add
0.8103139013452915,0.3201827469401919,amazon_photo,,,0.12761300011734256,0.1,0.541636520006739,eata,0.7289095520973206,0.2279839999973774,1,edge_add
0.8869955156950673,0.17709120003441198,amazon_photo,,,0.03551471702453802,0.1,0.46791759226689167,matcha,0.40755510330200195,0.43907180000678636,1,edge_add
0.9017937219730942,0.15798913947695623,amazon_photo,0.05670118986765543,True,0.030660611738538526,0.1,0.5436078541323418,full_method,0.3714689016342163,0.6644899999955669,1,edge_add
