accuracy,detector_triggered,ece,intensity,method,nll,seed,shift,step,stream
0.95,,0.19465018098963455,0.1,entropy_all_nodes,0.3272477893656039,4,feature_noise,1,feature_drift_stream
0.9333333333333333,False,0.1760775432884586,0.1,full_method,0.3404164654259804,4,feature_noise,1,feature_drift_stream
0.9583333333333334,,0.23790588126021686,0.2,source_only,0.36403167485429017,4,feature_noise,2,feature_drift_stream
0.95,,0.18994217012188136,0.2,entropy_all_nodes,0.31752392336818835,4,feature_noise,2,feature_drift_stream
0.9166666666666666,False,0.15396549516543695,0.2,full_method,0.3441196643287134,4,feature_noise,2,feature_drift_stream
0.925,,0.24247910478890777,0.3,source_only,0.3971150198750521,4,feature_noise,3,feature_drift_stream
0.9166666666666666,,0.16553991037597418,0.3,entropy_all_nodes,0.3456902462631573,4,feature_noise,3,feature_drift_stream
0.8416666666666667,False,0.1162481565585771,0.3,full_method,0.40093101756224653,4,feature_noise,3,feature_drift_stream
0.925,,0.20445516855627394,0.4,source_only,0.38074883283462574,4,feature_noise,4,feature_drift_stream
0.925,,0.14015970065036135,0.4,entropy_all_nodes,0.32682697018993045,4,feature_noise,4,feature_drift_stream
0.8416666666666667,False,0.10157940140786939,0.4,full_method,0.4120200616790781,4,feature_noise,4,feature_drift_stream
0.9833333333333333,,0.24333225888129253,0.05,source_only,0.3233093333206385,0,edge_drop,0,edge_perturb_stream
0.975,,0.2190634095224527,0.05,entropy_all_nodes,0.30254197336631244,0,edge_drop,0,edge_perturb_stream
0.975,False,0.21563788468901005,0.05,full_method,0.30021259016390534,0,edge_drop,0,edge_perturb_stream
0.975,,0.25175268313352406,0.05,source_only,0.3544846133425775,0,edge_add,1,edge_perturb_stream
0.975,,0.22154674087398704,0.05,entropy_all_nodes,0.3149427974219826,0,edge_add,1,edge_perturb_stream
0.9666666666666667,False,0.20855771057086148,0.05,full_method,0.3111297810490921,0,edge_add,1,edge_perturb_stream
0.9916666666666667,,0.24355132326468287,0.1,source_only,0.31509811003510146,0,edge_drop,2,edge_perturb_stream
0.9833333333333333,,0.19354779146727052,0.1,entropy_all_nodes,0.2624021062947374,0,edge_drop,2,edge_perturb_stream
0.9583333333333334,False,0.1649430439078186,0.1,full_method,0.2680532200854625,0,edge_drop,2,edge_perturb_stream
0.9833333333333333,,0.2919229117851111,0.1,source_only,0.3946077419780571,0,edge_add,3,edge_perturb_stream
0.9916666666666667,,0.24712331698378795,0.1,entropy_all_nodes,0.32157344035491825,0,edge_add,3,edge_perturb_stream
0.9583333333333334,False,0.21380348881325212,0.1,full_method,0.32435913794728854,0,edge_add,3,edge_perturb_stream
0.95,,0.20931913524791967,0.15,source_only,0.33269782458655234,0,edge_drop,4,edge_perturb_stream
0.95,,0.162464470408371,0.15,entropy_all_nodes,0.25970569909132096,0,edge_drop,4,edge_perturb_stream
0.925,False,0.12713073505906647,0.15,full_method,0.2788304662887474,0,edge_drop,4,edge_perturb_stream
0.975,,0.18581316892165822,0.05,source_only,0.26636908011930865,1,edge_drop,0,edge_perturb_stream
0.975,,0.1684083825495211,0.05,entropy_all_nodes,0.24604651003735356,1,edge_drop,0,edge_perturb_stream
0.9666666666666667,False,0.15863417335337202,0.05,full_method,0.24410102198421946,1,edge_drop,0,edge_perturb_stream
1.0,,0.24318663952264805,0.05,source_only,0.2940729700048045,1,edge_add,1,edge_perturb_stream
1.0,,0.21180016658284206,0.05,entropy_all_nodes,0.25281084764977063,1,edge_add,1,edge_perturb_stream
1.0,False,0.20878203355918518,0.05,full_method,0.24979863363043087,1,edge_add,1,edge_perturb_stream
0.9583333333333334,,0.1769502693010591,0.1,source_only,0.278071093253623,1,edge_drop,2,edge_perturb_stream
