dataset,shift,intensity,method,count,accuracy_mean,accuracy_std,macro_f1_mean,macro_f1_std,nll_mean,nll_std,ece_mean,ece_std,brier_mean,brier_std,runtime_seconds_mean,runtime_seconds_std,adapted_steps_mean,adapted_steps_std,mean_reliability_mean,mean_reliability_std,selected_fraction_mean,selected_fraction_std,num_nodes_mean,num_nodes_std,num_edges_mean,num_edges_std
actor,edge_add,0.1,no_anti_forgetting,5,0.21555555555555556,0.014656562175858801,0.09795193656613455,0.029411496489268482,1.6069868618196534,0.0006108271950417934,0.013663610862172182,0.01165745281102155,0.7990193326183143,0.0002434130327323809,0.24031744000967592,0.03513304088423037,35.0,0.0,0.44773468303611325,0.025360662757874543,0.4000000000000001,0.0,300.0,0.0,3181.0,33.17830616532435
actor,edge_add,0.1,full_method,5,0.21555555555555556,0.014656562175858801,0.09795193656613455,0.029411496489268482,1.6069868147830815,0.0006108137942277104,0.01366317492854326,0.01165831779071733,0.7990193134457554,0.00024340801720974394,0.24922373997978867,0.037799683235102605,35.0,0.0,0.4477346169908468,0.02536067638071567,0.4000000000000001,0.0,300.0,0.0,3181.0,33.17830616532435
actor,homophily_shift,0.25,source_only,5,0.22222222222222224,0.014054567378526124,0.1156921894089556,0.035804272887223584,1.6064539030386686,0.0007238936038476109,0.01905990843796323,0.01079820073586297,0.7988062300340981,0.0002881653446230236,4.220008850097656e-06,4.308067393995932e-07,0.0,0.0,1.0,0.0,1.0,0.0,300.0,0.0,2892.0,30.152943471575043
actor,homophily_shift,0.25,entropy_all_nodes,5,0.22111111111111112,0.014229164972072987,0.1138842070502631,0.03658031336780078,1.6064576382065723,0.0007246096795986754,0.017907518584366518,0.011378991325700947,0.7988077760285828,0.00028838347204996256,0.029516879981383682,0.002543057762055945,35.0,0.0,1.0,0.0,1.0,0.0,300.0,0.0,2892.0,30.152943471575043
actor,homophily_shift,0.25,tent_entropy,5,0.22111111111111112,0.014229164972072987,0.1138842070502631,0.03658031336780078,1.6064576710827665,0.0007246161572167616,0.017907164755265475,0.011378887060893723,0.7988077896317588,0.00028838547558054505,0.021274899994023145,0.0026605609790176597,35.0,0.0,1.0,0.0,1.0,0.0,300.0,0.0,2892.0,30.152943471575043
actor,homophily_shift,0.25,eata_filter,5,0.2188888888888889,0.014740554623801772,0.1102891354551915,0.0380712797876134,1.6064572617297173,0.0007246878743388769,0.015683969245582862,0.012812294127910885,0.7988076294544968,0.0002884127244844854,0.22944672000594438,0.026059416602691766,35.0,0.0,0.2452380952380952,0.021560945629012507,0.2452380952380952,0.021560945629012507,300.0,0.0,2892.0,30.152943471575043
actor,homophily_shift,0.25,graph_tta_consistency,5,0.22000000000000003,0.0143156652519168,0.1121266255864393,0.03714317836763035,1.606462133864174,0.0007266058543939559,0.016812936529861655,0.011911601190905948,0.7988095832733771,0.0002891791371321598,0.3032589000184089,0.036576140739884966,35.0,0.0,0.4444503162748263,0.0156923930926666,0.4000000000000001,0.0,300.0,0.0,2892.0,30.152943471575043
actor,homophily_shift,0.25,matcha_reliable,5,0.22000000000000003,0.0143156652519168,0.1121266255864393,0.03714317836763035,1.606458165748909,0.0007247159168955452,0.01679847071462683,0.011909146285311888,0.7988080031984962,0.00028843011029870637,0.22440272001549602,0.02177725284885844,35.0,0.0,0.5,0.0,0.5,0.0,300.0,0.0,2892.0,30.152943471575043
actor,homophily_shift,0.25,reliable_entropy,5,0.22000000000000003,0.0143156652519168,0.1121266255864393,0.03714317836763035,1.6064579910026917,0.0007247016888032436,0.016800321814062557,0.011907627253268134,0.7988079280393889,0.00028842440674260337,0.22573434002697468,0.022271785300908186,35.0,0.0,0.44445019211651016,0.015692519254889795,0.4000000000000001,0.0,300.0,0.0,2892.0,30.152943471575043
actor,homophily_shift,0.25,no_neighborhood_agreement,5,0.22000000000000003,0.0143156652519168,0.1121266255864393,0.03714317836763035,1.6064581480255502,0.0007246352608367346,0.01679203415107035,0.011909182526366963,0.7988079853697535,0.00028838555364192603,0.1406334799947217,0.011259901437587774,35.0,0.0,0.44332820081433866,0.004236660565328492,0.4000000000000001,0.0,300.0,0.0,2892.0,30.152943471575043
