accuracy,brier,dataset,detector_triggered,ece,intensity,macro_f1,method,nll,num_nodes,runtime_seconds,seed,shift
0.613677536231884,0.6869302777034342,amazon_computers,False,0.3583119943387051,0.1,0.4673584511371661,full_method,1.5879318714141846,2500,6.844924200006062,0,edge_add
0.9230072463768116,0.3592642468897156,amazon_computers,,0.41859384995304816,0.0,0.6309513428287923,source_only,0.8396700620651245,2500,1.0100004146806896e-05,1,clean
0.9230072463768116,0.3422704851721103,amazon_computers,,0.40253355071974395,0.0,0.6208592443726015,entropy_all_nodes,0.8063784837722778,2500,0.6718554999970365,1,clean
0.9234601449275363,0.3378491645439282,amazon_computers,False,0.3987192284801732,0.0,0.6160516497816504,full_method,0.7977743744850159,2500,7.063784300000407,1,clean
0.25679347826086957,1.2091166511176779,amazon_computers,,0.5135159088379663,0.1,0.08782395234893813,source_only,6.096622943878174,2500,5.299996701069176e-06,1,feature_noise
0.2604166666666667,1.2054504245451596,amazon_computers,,0.510547824325445,0.1,0.088656975784114,entropy_all_nodes,6.0768280029296875,2500,0.7010206999984803,1,feature_noise
0.2617753623188406,1.204094413554953,amazon_computers,False,0.5100866573376824,0.1,0.08895571532637422,full_method,6.071290493011475,2500,6.374276000002283,1,feature_noise
0.8768115942028986,0.5217700061486601,amazon_computers,,0.5287629746548508,0.15,0.536064495404442,source_only,1.1874463558197021,2500,5.699999746866524e-06,1,edge_drop
0.875,0.512014754137784,amazon_computers,,0.5188071142976589,0.15,0.5279051793349165,entropy_all_nodes,1.1679397821426392,2500,0.5017026999994414,1,edge_drop
0.8745471014492754,0.5086485303341022,amazon_computers,False,0.515555152197139,0.15,0.5285541018464283,full_method,1.1613208055496216,2500,6.232603700002073,1,edge_drop
0.8509963768115942,0.5443195892551871,amazon_computers,,0.5157184205220446,0.1,0.39678552631307173,source_only,1.243579626083374,2500,7.999988156370819e-06,1,edge_add
0.8473731884057971,0.5345437789658097,amazon_computers,,0.5037232972546548,0.1,0.376172420100268,entropy_all_nodes,1.2239723205566406,2500,0.5493807000020752,1,edge_add
0.8455615942028986,0.5308367694163102,amazon_computers,False,0.49869889844937815,0.1,0.3662149578517922,full_method,1.2166863679885864,2500,7.366324100003112,1,edge_add
0.8686594202898551,0.4187525677336476,amazon_computers,,0.4023126245584285,0.0,0.6034748581426674,source_only,0.9742286801338196,2500,1.4000004739500582e-05,2,clean
0.8813405797101449,0.4060938184175141,amazon_computers,,0.4042853130284103,0.0,0.6123486737426675,entropy_all_nodes,0.9462671875953674,2500,0.658649900011369,2,clean
0.8890398550724637,0.4016029693457503,amazon_computers,False,0.4081526793256078,0.0,0.6192673779562197,full_method,0.9364787936210632,2500,6.685660599992843,2,clean
0.34782608695652173,1.0383999926828065,amazon_computers,,0.41202283383387583,0.1,0.1119147553754922,source_only,4.712296009063721,2500,8.200004231184721e-06,2,feature_noise
0.35280797101449274,1.0336509411084664,amazon_computers,,0.4102259588198386,0.1,0.11094140074234489,entropy_all_nodes,4.692596912384033,2500,0.5854396999930032,2,feature_noise
0.353713768115942,1.0328005193987073,amazon_computers,False,0.4097994927762319,0.1,0.11115880622044608,full_method,4.6887712478637695,2500,6.422436100008781,2,feature_noise
0.7269021739130435,0.6554095536243845,amazon_computers,,0.4640059916680489,0.15,0.5078075275877072,source_only,1.5035622119903564,2500,6.199989002197981e-06,2,edge_drop
0.7373188405797102,0.6501194217494383,amazon_computers,,0.4722058046204241,0.15,0.506218042312869,entropy_all_nodes,1.4903708696365356,2500,0.505535799995414,2,edge_drop
0.7427536231884058,0.6465537616200129,amazon_computers,False,0.475611538450787,0.15,0.5081302310588568,full_method,1.4817031621932983,2500,8.666855199990096,2,edge_drop
0.7164855072463768,0.6779961167021041,amazon_computers,,0.4709337016473105,0.1,0.45903306200733623,source_only,1.562400221824646,2500,5.2000104915350676e-06,2,edge_add
0.7255434782608695,0.6731557977329599,amazon_computers,,0.47712879528736946,0.1,0.4627784561882894,entropy_all_nodes,1.5500860214233398,2500,0.5942069000011543,2,edge_add
0.7282608695652174,0.6694022185909015,amazon_computers,False,0.47772377449344244,0.1,0.4622676274082794,full_method,1.5407894849777222,2500,6.639584999997169,2,edge_add
