accuracy,dataset,detector_triggered,ece,homophily,intensity,method,nll,seed,shift
0.5279187817258884,wisconsin,,0.1713415762494663,0.17777777777777778,0.0,entropy_all_nodes,1.356401801109314,3,clean
0.5126903553299492,wisconsin,False,0.1596791644386834,0.17777777777777778,0.0,full_method,1.3651338815689087,3,clean
0.2893401015228426,wisconsin,,0.3541918846253816,0.17777777777777778,0.1,source_only,2.4241724014282227,3,feature_noise
0.28426395939086296,wisconsin,,0.36686230205037273,0.17777777777777778,0.1,entropy_all_nodes,2.4623923301696777,3,feature_noise
0.26903553299492383,wisconsin,False,0.3694806251731621,0.17777777777777778,0.1,full_method,2.4931492805480957,3,feature_noise
0.5228426395939086,wisconsin,,0.1767001135397684,0.17777777777777778,0.1,source_only,1.3576464653015137,3,edge_drop
0.5329949238578681,wisconsin,,0.19463915585866437,0.17777777777777778,0.1,entropy_all_nodes,1.35707426071167,3,edge_drop
0.5126903553299492,wisconsin,False,0.15913421051756377,0.17777777777777778,0.1,full_method,1.3655024766921997,3,edge_drop
0.5076142131979695,wisconsin,,0.16230264850679385,0.17777777777777778,0.05,source_only,1.3637512922286987,3,edge_add
0.5025380710659898,wisconsin,,0.15247590726402202,0.17777777777777778,0.05,entropy_all_nodes,1.3634114265441895,3,edge_add
0.49746192893401014,wisconsin,False,0.15236166588546055,0.17777777777777778,0.05,full_method,1.3718072175979614,3,edge_add
0.49238578680203043,wisconsin,,0.1901377127860403,0.17777777777777778,0.0,source_only,1.290439248085022,4,clean
0.4873096446700508,wisconsin,,0.18483098479091817,0.17777777777777778,0.0,entropy_all_nodes,1.2881351709365845,4,clean
0.4873096446700508,wisconsin,False,0.1816237258729596,0.17777777777777778,0.0,full_method,1.2906361818313599,4,clean
0.25380710659898476,wisconsin,,0.40795661652753806,0.17777777777777778,0.1,source_only,2.6254889965057373,4,feature_noise
0.25380710659898476,wisconsin,,0.4100664811691052,0.17777777777777778,0.1,entropy_all_nodes,2.6438465118408203,4,feature_noise
0.25380710659898476,wisconsin,False,0.4105853999629238,0.17777777777777778,0.1,full_method,2.6490671634674072,4,feature_noise
0.49238578680203043,wisconsin,,0.16748224077793544,0.17777777777777778,0.1,source_only,1.284210443496704,4,edge_drop
0.49238578680203043,wisconsin,,0.16731219409686054,0.17777777777777778,0.1,entropy_all_nodes,1.281928539276123,4,edge_drop
0.4873096446700508,wisconsin,False,0.15837444735662587,0.17777777777777778,0.1,full_method,1.2843024730682373,4,edge_drop
0.4720812182741117,wisconsin,,0.1618534073914368,0.17777777777777778,0.05,source_only,1.292724370956421,4,edge_add
0.4720812182741117,wisconsin,,0.166956996252089,0.17777777777777778,0.05,entropy_all_nodes,1.290511131286621,4,edge_add
0.4720812182741117,wisconsin,False,0.17311651210494453,0.17777777777777778,0.05,full_method,1.2932381629943848,4,edge_add
