accuracy,backbone,brier,detector_trigger_step,detector_triggered,ece,intensity,macro_f1,method,nll,runtime_seconds,seed,shift
0.696969696969697,graphsage,0.43842978936692006,,,0.10567553049159874,0.5,0.6967130987292277,entropy_all_nodes,0.7584090480853295,0.03830959997139871,0,homophily_shift
0.6545454545454545,graphsage,0.43089610176410487,,False,0.08320910779510193,0.5,0.6548384691949048,full_method,0.746876681966256,0.27218789991457015,0,homophily_shift
0.8848484848484849,graphsage,0.19147994839129484,,,0.07076664028505976,0.0,0.8844140126748822,source_only,0.35359707541865476,1.309998333454132e-05,1,clean
0.8909090909090909,graphsage,0.18005643831424853,,,0.05589261411304649,0.0,0.8907459690068386,entropy_all_nodes,0.3289355844536533,0.03718380001373589,1,clean
0.8848484848484849,graphsage,0.18263886514092872,,False,0.062130562461223594,0.0,0.8844140126748822,full_method,0.3339304995052097,0.2683259000768885,1,clean
0.8181818181818182,graphsage,0.2674867220425878,,,0.06673775530130845,0.45,0.8178838753330232,source_only,0.4736038671862401,1.2899981811642647e-05,1,feature_noise
0.8181818181818182,graphsage,0.26612914820697514,,,0.08992574659986549,0.45,0.8175992520537475,entropy_all_nodes,0.47378110451519934,0.03678249998483807,1,feature_noise
0.8242424242424242,graphsage,0.2635683106547401,,False,0.08071073418451521,0.45,0.8237657401526378,full_method,0.4695677363067042,0.2680937999393791,1,feature_noise
0.8303030303030303,graphsage,0.21963335012345736,,,0.06879047323252292,0.35,0.8300653594771242,source_only,0.38840730445899724,1.2199976481497288e-05,1,edge_drop
0.8424242424242424,graphsage,0.2163040581592553,,,0.06721715626903142,0.35,0.842411318946878,entropy_all_nodes,0.3740114125670403,0.0415536001091823,1,edge_drop
0.8242424242424242,graphsage,0.22137559977066834,,False,0.09703253208562107,0.35,0.8232781517485984,full_method,0.3797611306067092,0.26448170002549887,1,edge_drop
0.8181818181818182,graphsage,0.25457968236891426,,,0.0786022443847142,0.35,0.818078642726658,source_only,0.4492919122666367,1.1299969628453255e-05,1,edge_add
0.8242424242424242,graphsage,0.25516575600287783,,,0.06689421432247969,0.35,0.8243434343434344,entropy_all_nodes,0.44254235948108434,0.039110500016249716,1,edge_add
0.806060606060606,graphsage,0.2647026262480739,,False,0.0609207363716177,0.35,0.804694821341763,full_method,0.45528760470754753,0.2760202999925241,1,edge_add
0.8121212121212121,graphsage,0.28687570776134363,,,0.0708610603713656,0.25,0.8120391690620595,source_only,0.512193966063154,1.1899974197149277e-05,1,homophily_shift
0.8121212121212121,graphsage,0.283956133861436,,,0.05729469778589035,0.25,0.8122439653917035,entropy_all_nodes,0.5075832974302792,0.03773489990271628,1,homophily_shift
0.8121212121212121,graphsage,0.28820063349032704,,False,0.05935653830596561,0.25,0.8119964095253183,full_method,0.5145376629057226,0.27980019990354776,1,homophily_shift
0.6909090909090909,graphsage,0.4198415533789436,,,0.07435256838552964,0.5,0.6898892736522594,source_only,0.7143520367780961,1.0400079190731049e-05,1,homophily_shift
0.6727272727272727,graphsage,0.4297736233415262,,,0.10810940874080428,0.5,0.6703947115569391,entropy_all_nodes,0.7365850897641155,0.03827599994838238,1,homophily_shift
